"(-73.74891563109374, 45.48745974336073)","(-73.75190330640494, 45.484868913396234)","(-73.75408354908183, 45.486182595201555)","(-73.75700649661722, 45.48591235408921)","(-73.76217604590546, 45.485056759212284)","(-73.76367508551463, 45.484947827946)","(-73.76771456939758, 45.48298703590122)","(-73.76838457580705, 45.48198339505464)","(-73.76717878408851, 45.4806677101601)","(-73.76379205651496, 45.47788033590698)","(-73.74783446111064, 45.48028939454848)","(-73.74118482504781, 45.485630413419784)","(-73.74697260796255, 45.48894069202278)","(-73.74899061095003, 45.4874595799481)","(-73.75147010866085, 45.48861443716546)","(-73.75193904216516, 45.4928853742704)","(-73.7547975865202, 45.49488316700346)","(-73.73154429112124, 45.511651330151594)","(-73.72209504766172, 45.51225023470344)","(-73.71671192927056, 45.51690170746368)","(-73.71461740837074, 45.51848786554095)","(-73.70735468093847, 45.52240404701773)","(-73.6975591320181, 45.52646920755844)","(-73.69681083578404, 45.527050639671444)","(-73.69229438235257, 45.52831090747112)","(-73.69111419793283, 45.52878754824113)","(-73.68779288791276, 45.52848980146729)","(-73.68361420947451, 45.52988101997896)","(-73.68081457708014, 45.53432882972679)","(-73.66810118092306, 45.555351898805725)","(-73.66709288742706, 45.557093790315704)","(-73.66709702978788, 45.558491387624564)","(-73.66447934142751, 45.56189689904557)","(-73.66200453152878, 45.56287612010167)","(-73.656256009601, 45.57467143897201)","(-73.65157881018794, 45.580742790711014)","(-73.65008578630103, 45.584146461079335)","(-73.64803255858173, 45.58881658440237)"
"(-73.73735381469581, 45.47054147229864)","(-73.70768282737626, 45.494332474313595)","(-73.70140178148802, 45.49940679159501)","(-73.67371975075577, 45.52107572222852)","(-73.66580429564293, 45.53374509295778)","(-73.66462147800776, 45.539864637149726)","(-73.66095863077695, 45.5449856264286)","(-73.65901711898816, 45.548521915619666)","(-73.65534637303065, 45.551163957540254)","(-73.6553497148368, 45.55237696851062)","(-73.64735329018633, 45.56604715460648)","(-73.63855721144029, 45.57679067511799)","(-73.63633980834955, 45.57597587963127)","(-73.63611674396472, 45.57689908820899)","(-73.62259557720168, 45.592657138897884)","(-73.62086650722406, 45.592052477949466)","(-73.61744422262802, 45.589972839647736)","(-73.60564099095348, 45.58471041698141)","(-73.60372399147484, 45.58378923234392)","(-73.6031215780129, 45.58294594556191)","(-73.60304449271096, 45.581864854978605)","(-73.60251659105457, 45.580678690519136)","(-73.60086136634598, 45.57904523809934)","(-73.59631452384099, 45.57720327750747)","(-73.59135442989232, 45.57504502906332)","(-73.58988978709517, 45.57488797217113)","(-73.58778781802883, 45.57536426308219)","(-73.58591034343158, 45.57533932064229)","(-73.58053862118938, 45.57376104632377)","(-73.57550508347335, 45.572155926153364)","(-73.56570180169537, 45.56905034697822)","(-73.55240695155734, 45.56465345792543)","(-73.53873878824734, 45.56025514545401)","(-73.52766312373902, 45.55667206213316)"
"(-73.67424320293084, 45.556964443270964)","(-73.65478374781551, 45.551296570785176)","(-73.64197584311962, 45.547621419165)","(-73.64223702444048, 45.547014586033264)","(-73.63964531780513, 45.54614757608174)","(-73.63889272141063, 45.545331025776306)","(-73.61422203480349, 45.538264841795296)","(-73.59961329166188, 45.531527800103405)","(-73.57543602699367, 45.52055002599773)","(-73.55520793399522, 45.51135843971013)","(-73.55239377535969, 45.51006763064742)","(-73.55138094102799, 45.509857129948124)","(-73.55078059804195, 45.509567327347014)"
"(-73.60116366625859, 45.47545036616618)","(-73.6120430823417, 45.48026596770428)","(-73.6209126453038, 45.48224787578863)","(-73.62250711768884, 45.48283950690702)","(-73.6310629256351, 45.486600951087844)","(-73.63100788318278, 45.48711523318335)","(-73.64350619620188, 45.492677510308035)","(-73.64412420205502, 45.492426215562105)","(-73.64522697202082, 45.491145865130164)","(-73.65196565192454, 45.49439381580466)","(-73.66203171126679, 45.500471486604916)","(-73.67071388732569, 45.50706455769152)","(-73.67023675971495, 45.51051975309745)","(-73.67981886154877, 45.516227378755204)"
"(-73.65968830365088, 45.546978338953146)","(-73.62236052759084, 45.536318221520034)","(-73.61672711007522, 45.53389807873849)","(-73.60185677409783, 45.52726706587682)","(-73.56360771673194, 45.50994327137702)"
"(-73.65608487460896, 45.49250609045791)","(-73.65488059491821, 45.492580247635985)","(-73.65283327973809, 45.49460032333493)","(-73.64946639569827, 45.49749890353229)","(-73.64765184900685, 45.4990505097153)","(-73.64700670947288, 45.49970400287781)","(-73.64423979829328, 45.50282579880378)","(-73.6419397549104, 45.505307471510285)","(-73.6375202955393, 45.50768618756708)","(-73.63254497298198, 45.5130847530735)","(-73.6309752677833, 45.51549942556866)","(-73.62579986543757, 45.52428646883385)","(-73.62267885588149, 45.52956386663895)","(-73.61981607925189, 45.53303455976258)","(-73.6174194060731, 45.535265312019376)","(-73.61423631320064, 45.53836701112825)","(-73.61232967645545, 45.54192884589159)","(-73.60701225927843, 45.54790674079813)","(-73.60300476864066, 45.552432864004345)","(-73.59914659516154, 45.5568532339951)","(-73.59892417645767, 45.558448804209156)","(-73.59135450356642, 45.5664056188509)","(-73.58704470736987, 45.57134014080162)","(-73.58451581001084, 45.57498107243872)","(-73.5813690535565, 45.580046355280736)","(-73.58062043261496, 45.58173455109445)","(-73.58064132317115, 45.5832112428494)","(-73.5805309235094, 45.584793505837844)","(-73.57880667824404, 45.5871416154123)","(-73.57732612735921, 45.58927857548195)","(-73.57496359060269, 45.59199623147507)","(-73.56886894585661, 45.59921218058413)"
"(-73.62433353926812, 45.497258730052536)","(-73.61847902139655, 45.494865267791276)","(-73.61383084837729, 45.49547650805578)","(-73.60865712414372, 45.495824358626834)","(-73.60565647644214, 45.495299770222395)","(-73.60265660300949, 45.4951706547249)","(-73.60100727947666, 45.495435826666345)","(-73.59871996070146, 45.49538508598474)","(-73.59204516187313, 45.49502147716601)","(-73.59039532856586, 45.49499642449964)","(-73.58799744042769, 45.49615858400325)","(-73.5873984016958, 45.49673918737329)","(-73.58563986848311, 45.499245683608216)","(-73.58511688223129, 45.50056458158531)","(-73.58264685211935, 45.50391540199703)","(-73.58111131137574, 45.50531411900128)","(-73.57999031940778, 45.50818925145822)","(-73.57935482635385, 45.509666420284184)","(-73.57826838783177, 45.51053738296384)","(-73.5778572081982, 45.51153972737432)"
"(-73.64001873548652, 45.45651173075679)","(-73.63691596499326, 45.459495340007905)","(-73.62205627553888, 45.467185945375896)","(-73.60913971669963, 45.47389706748579)","(-73.59446866389354, 45.486831556670275)","(-73.5912467960783, 45.48823179629463)","(-73.5869788573606, 45.49213791344212)","(-73.58405708316346, 45.493959642789925)","(-73.58315810647579, 45.49456681463133)","(-73.58151148584822, 45.49675672487365)","(-73.58020124511219, 45.498260751017)","(-73.57327315014533, 45.50514800991406)","(-73.5718505904519, 45.50712667200423)","(-73.57128980506603, 45.50852463891526)","(-73.56736202058944, 45.517044559081796)","(-73.56537903481039, 45.52139676980264)","(-73.56384849734106, 45.52801651218781)","(-73.5624275113671, 45.53223649780801)","(-73.56078146041042, 45.53672028230584)","(-73.55598778295101, 45.546057694333754)","(-73.55527594291527, 45.54729742745388)","(-73.55449487095677, 45.554602266358515)","(-73.55446770501194, 45.56533481355165)","(-73.54329358952131, 45.58279640081744)","(-73.5366160811406, 45.59363669609109)","(-73.53492760700392, 45.59648515242293)"
"(-73.6022092410114, 45.47586806318215)","(-73.59713799120794, 45.480315874189536)","(-73.59096151973841, 45.4856872993436)","(-73.5888650761469, 45.48756123394995)","(-73.58777896314974, 45.488274069056644)","(-73.58564472617051, 45.49008204727135)","(-73.57918513734059, 45.495637629447714)","(-73.57911105063101, 45.49628374969977)","(-73.5767710379068, 45.49885643618873)","(-73.57370013915578, 45.501864654673454)","(-73.5713782497832, 45.504318550919194)","(-73.56950567635153, 45.506350204626585)","(-73.568869350796, 45.50735265419157)","(-73.56774652458972, 45.509251973006975)","(-73.56647291606448, 45.51057122599521)","(-73.56557223053073, 45.51009708488794)","(-73.56047780966377, 45.515980423607886)","(-73.5520839962731, 45.52492400479788)"
"(-73.5507704799438, 45.524384010591206)","(-73.55581076895865, 45.51887032073283)","(-73.55959495184204, 45.51466238410603)","(-73.5637530753652, 45.509966264177415)","(-73.56689920093142, 45.50632539072593)","(-73.56989550697786, 45.50315918235291)","(-73.57783438489278, 45.49497930373677)","(-73.58285255938047, 45.4907565463289)","(-73.58670916100253, 45.4874178547048)","(-73.58923523266407, 45.48455474190698)","(-73.59631025539915, 45.478523398976265)","(-73.59692802299277, 45.47810095257388)","(-73.59732142364146, 45.47799513710676)","(-73.59967951838244, 45.47606807560451)","(-73.60072804655783, 45.4755133804867)","(-73.60117776339716, 45.47547342765386)"
